,time,mid_price,spread,bid0,b_s0,ask0,a_s0,bid1,b_s1,ask1,a_s1,bid2,b_s2,ask2,a_s2,bid3,b_s3,ask3,a_s3,bid4,b_s4,ask4,a_s4,bid5,b_s5,ask5,a_s5,bid6,b_s6,ask6,a_s6,bid7,b_s7,ask7,a_s7,bid8,b_s8,ask8,a_s8,bid9,b_s9,ask9,a_s9,bid10,b_s10,ask10,a_s10,bid11,b_s11,ask11,a_s11,bid12,b_s12,ask12,a_s12,bid13,b_s13,ask13,a_s13,bid14,b_s14,ask14,a_s14,bid15,b_s15,ask15,a_s15,bid16,b_s16,ask16,a_s16,bid17,b_s17,ask17,a_s17,bid18,b_s18,ask18,a_s18,bid19,b_s19,ask19,a_s19
78,2024-05-07 01:11:27.482,63390.55,0.09999999999854481,63390.5,1.278,63390.6,11.209,63390.4,0.955,63390.7,0.648,63390.2,1.68,63390.8,1.04,63390.1,1.688,63390.9,0.73,63390.0,1.703,63391.0,0.49,63389.9,1.687,63391.1,0.553,63389.8,1.688,63391.2,0.49,63389.6,0.018,63391.3,0.49,63389.5,0.063,63391.4,0.49,63389.4,1.68,63391.5,0.492,63389.3,1.686,63392.0,0.162,63389.2,0.065,63392.4,0.007,63389.1,1.685,63392.7,0.14,63389.0,1.684,63393.2,0.006,63388.9,0.002,63393.6,0.063,63388.7,1.683,63393.8,0.017,63388.6,1.687,63394.0,0.189,63388.5,1.684,63394.1,0.049,63388.4,3.363,63394.4,0.236,63388.3,1.682,63394.7,0.016
79,2024-05-07 01:11:28.786,63390.55,0.09999999999854481,63390.5,3.817,63390.6,3.221,63390.4,0.955,63390.7,0.638,63390.3,0.063,63390.8,0.919,63390.2,1.68,63390.9,0.63,63390.1,1.688,63391.0,0.49,63390.0,1.866,63391.1,0.553,63389.9,1.687,63391.2,0.49,63389.8,1.688,63391.3,0.49,63389.6,0.018,63391.4,0.49,63389.5,0.063,63391.5,0.49,63389.4,1.68,63391.9,0.063,63389.3,1.686,63392.0,0.162,63389.2,0.067,63392.4,0.007,63389.1,1.685,63392.7,0.14,63389.0,1.684,63394.0,0.189,63388.7,1.746,63394.1,0.049,63388.6,1.687,63394.4,0.236,63388.5,1.684,63394.8,0.026,63388.4,3.363,63394.9,0.003,63388.3,1.682,63395.0,0.002
80,2024-05-07 01:11:30.105,63390.55,0.09999999999854481,63390.5,4.126,63390.6,3.099,63390.4,1.385,63390.7,0.148,63390.3,0.553,63390.8,0.025,63390.2,2.17,63390.9,0.14,63390.1,3.678,63392.0,0.002,63390.0,2.356,63392.4,0.007,63389.9,2.177,63392.7,0.203,63389.8,2.178,63394.0,0.189,63389.7,0.49,63394.1,0.049,63389.6,0.508,63394.4,0.236,63389.5,2.263,63394.5,0.024,63389.4,1.68,63394.8,0.026,63389.3,1.688,63394.9,0.003,63389.2,0.065,63395.0,0.002,63389.1,1.685,63395.1,0.087,63389.0,1.684,63395.2,0.024,63388.7,1.746,63395.9,0.532,63388.6,1.687,63396.0,0.164,63388.5,1.684,63396.1,0.02,63388.4,3.363,63396.2,1.5
81,2024-05-07 01:11:31.432,63390.55,0.09999999999854481,63390.5,3.975,63390.6,2.936,63390.4,0.955,63390.7,0.228,63390.3,0.063,63390.8,0.025,63390.2,1.68,63390.9,0.14,63390.1,1.688,63391.1,0.063,63390.0,1.866,63392.0,0.002,63389.9,1.687,63392.4,0.007,63389.8,1.688,63392.7,0.203,63389.6,0.018,63393.5,0.063,63389.5,0.063,63394.0,0.189,63389.4,1.68,63394.1,0.029,63389.3,1.939,63394.3,0.063,63389.2,0.065,63394.4,0.236,63389.1,1.685,63394.5,0.024,63389.0,1.686,63394.8,0.026,63388.7,1.746,63394.9,0.003,63388.6,1.687,63395.0,0.002,63388.5,1.684,63395.1,0.087,63388.4,3.363,63395.2,0.024,63388.3,1.682,63395.9,0.532
82,2024-05-07 01:11:32.736,63390.55,0.09999999999854481,63390.5,0.022,63390.6,3.673,63390.4,0.955,63390.7,0.216,63390.2,1.68,63390.8,0.025,63390.1,1.688,63390.9,0.14,63390.0,1.706,63391.1,0.063,63389.9,1.687,63391.9,0.063,63389.8,1.688,63392.0,0.162,63389.6,0.018,63392.4,0.007,63389.4,1.68,63392.7,0.203,63389.3,1.686,63393.3,0.971,63389.2,0.002,63393.4,1.944,63389.1,1.685,63393.5,0.063,63389.0,1.684,63394.0,0.189,63388.7,1.683,63394.1,0.029,63388.6,1.689,63394.3,0.063,63388.5,1.684,63394.4,0.236,63388.4,3.363,63394.5,0.024,63388.3,1.682,63394.8,0.026,63388.1,0.002,63394.9,0.003,63388.0,1.695,63395.0,0.002
83,2024-05-07 01:11:34.046,63390.45,0.09999999999854481,63390.4,0.888,63390.5,4.123,63390.2,1.68,63390.6,2.978,63390.1,1.688,63390.7,0.214,63390.0,1.704,63390.8,0.025,63389.9,1.687,63390.9,0.14,63389.8,1.688,63391.1,0.063,63389.6,0.018,63391.7,0.08,63389.4,1.68,63391.9,0.063,63389.3,1.686,63392.0,0.162,63389.2,0.002,63392.4,0.007,63389.1,1.685,63392.7,0.203,63389.0,1.684,63393.1,1.5,63388.7,1.683,63393.2,0.01,63388.6,1.689,63393.3,0.971,63388.5,1.684,63393.4,0.954,63388.4,3.363,63393.5,0.063,63388.3,1.682,63394.0,0.189,63388.1,0.002,63394.1,0.029,63388.0,1.695,63394.3,0.063,63387.9,1.688,63394.4,0.236
84,2024-05-07 01:11:35.347,63394.75,0.10000000000582077,63394.7,7.548,63394.8,1.396,63394.3,0.063,63394.9,0.001,63394.0,0.63,63395.1,0.21,63393.9,0.4,63395.9,0.476,63393.5,0.209,63396.0,0.162,63393.2,0.253,63396.4,0.234,63392.8,0.046,63396.6,0.034,63392.7,0.129,63396.7,0.063,63392.4,0.063,63398.0,0.164,63392.1,0.718,63398.1,0.026,63392.0,0.178,63398.2,0.032,63391.9,0.063,63398.4,0.002,63391.5,0.573,63398.5,0.007,63391.4,0.654,63399.0,0.002,63391.2,0.822,63399.2,0.236,63391.1,0.063,63399.4,0.029,63390.9,0.014,63399.8,0.002,63390.8,0.063,63400.0,0.244,63390.3,1.209,63400.6,0.024,63390.2,1.68,63400.8,0.072
85,2024-05-07 01:11:36.658,63394.75,0.10000000000582077,63394.7,7.533,63394.8,1.985,63394.3,0.063,63394.9,0.001,63394.0,0.625,63395.1,0.21,63393.9,0.4,63395.9,0.539,63393.5,0.163,63396.0,0.162,63393.2,0.253,63396.4,0.234,63392.7,0.129,63396.6,0.034,63392.4,0.063,63396.7,0.063,63392.1,0.218,63397.5,0.063,63392.0,0.178,63397.7,0.202,63391.9,0.063,63398.0,0.164,63391.5,0.222,63398.1,0.024,63391.4,0.608,63398.2,0.032,63391.2,0.822,63398.3,0.063,63391.1,0.063,63398.4,0.002,63390.9,0.014,63398.5,0.007,63390.8,0.063,63399.0,0.002,63390.3,0.934,63399.1,0.063,63390.2,1.68,63399.2,0.236,63390.1,1.688,63399.4,0.029
86,2024-05-07 01:11:37.957,63394.850000000006,0.09999999999854481,63394.8,14.77,63394.9,0.159,63394.7,0.931,63395.1,0.21,63394.6,0.002,63395.9,0.539,63394.0,0.065,63396.0,0.162,63393.5,0.063,63396.4,0.234,63393.2,0.253,63396.6,0.032,63392.7,0.129,63396.7,0.063,63392.4,0.063,63397.5,0.063,63392.1,0.218,63398.0,0.164,63392.0,0.18,63398.1,0.024,63391.9,0.063,63398.2,0.032,63391.6,0.222,63398.3,0.063,63391.4,0.008,63398.4,0.002,63391.1,0.063,63398.5,0.007,63390.9,0.014,63399.0,0.002,63390.8,0.286,63399.1,0.063,63390.3,0.691,63399.2,0.236,63390.2,1.68,63399.4,0.029,63390.1,1.688,63399.8,0.002,63390.0,2.134,63400.0,0.244
87,2024-05-07 01:11:39.257,63395.850000000006,0.09999999999854481,63395.8,7.759,63395.9,0.373,63395.6,0.063,63396.4,0.234,63395.2,0.012,63396.6,0.032,63395.1,0.063,63398.0,0.004,63395.0,0.991,63398.1,0.024,63394.8,12.928,63398.2,0.032,63394.7,0.264,63398.4,0.002,63394.3,0.063,63398.5,0.007,63394.0,0.235,63399.0,0.002,63393.9,0.002,63399.2,0.236,63393.5,0.063,63399.4,0.029,63393.2,0.253,63399.8,0.002,63392.8,0.002,63400.0,0.244,63392.7,0.129,63400.4,0.14,63392.4,0.063,63400.6,0.024,63392.1,0.218,63400.8,0.096,63392.0,0.178,63401.1,0.03,63391.9,0.063,63402.0,0.268,63391.6,0.222,63402.5,0.002,63391.4,0.089,63402.7,0.064
88,2024-05-07 01:11:40.591,63401.95,0.09999999999854481,63401.9,2.296,63402.0,1.457,63400.8,0.063,63402.6,0.015,63400.7,0.15,63402.9,0.148,63400.4,0.063,63403.1,0.946,63400.0,0.162,63403.2,0.946,63399.9,0.5,63403.4,0.027,63399.1,1.424,63403.6,0.01,63399.0,0.002,63403.7,0.113,63398.2,0.032,63403.9,0.003,63398.0,0.164,63404.0,0.188,63397.2,0.063,63404.1,0.055,63396.7,0.632,63404.3,1.537,63396.6,0.537,63404.4,0.057,63396.5,0.687,63404.5,0.08,63396.4,1.641,63404.6,0.026,63396.3,0.571,63404.7,0.002,63396.2,0.55,63404.8,0.035,63396.0,0.242,63404.9,0.043,63395.7,0.002,63405.0,3.575,63395.6,0.663,63405.1,0.024
89,2024-05-07 01:11:41.942,63396.55,0.09999999999854481,63396.5,2.215,63396.6,1.031,63396.3,0.015,63398.0,0.162,63396.0,0.225,63398.1,0.4,63395.7,0.002,63399.0,0.002,63395.6,0.063,63399.2,0.4,63395.2,0.959,63400.0,1.662,63395.1,0.969,63400.5,0.253,63395.0,1.086,63401.2,0.002,63394.9,0.954,63401.8,0.968,63394.8,11.456,63401.9,0.975,63394.7,0.011,63402.0,0.331,63394.3,0.014,63402.4,0.002,63394.0,0.237,63402.9,0.002,63393.5,0.002,63403.4,0.027,63392.7,0.066,63403.7,0.113,63392.4,0.063,63403.9,0.11,63392.1,0.218,63404.0,0.188,63392.0,0.18,63404.1,0.055,63391.9,0.063,63404.3,0.29,63391.6,0.148,63404.4,0.057
90,2024-05-07 01:11:43.244,63396.55,0.09999999999854481,63396.5,1.325,63396.6,1.99,63396.3,0.015,63398.0,0.162,63396.0,0.065,63398.1,0.4,63395.7,0.002,63399.0,0.002,63395.6,0.063,63399.2,0.4,63394.8,11.527,63399.7,1.5,63394.7,0.009,63400.0,0.162,63394.3,0.014,63401.2,0.022,63394.0,0.227,63402.0,0.331,63393.6,0.063,63402.4,0.002,63393.5,0.002,63402.8,0.898,63392.7,0.066,63402.9,0.978,63392.4,0.126,63403.0,1.028,63392.1,0.218,63403.1,0.086,63392.0,0.18,63403.2,0.08,63391.6,0.148,63403.3,0.032,63391.2,0.331,63403.4,0.295,63390.8,0.52,63403.5,0.63,63390.5,0.32,63403.6,0.296,63390.4,1.024,63403.7,0.113
91,2024-05-07 01:11:44.554,63396.55,0.09999999999854481,63396.5,1.957,63396.6,1.997,63396.2,0.057,63397.1,0.023,63396.0,0.162,63398.0,0.162,63395.7,0.002,63398.1,0.4,63395.6,0.063,63398.5,1.5,63395.3,1.958,63399.0,0.002,63395.2,1.916,63399.2,0.4,63395.1,1.934,63400.0,0.162,63395.0,1.023,63401.1,0.002,63394.8,11.464,63401.2,0.022,63394.7,0.011,63402.0,0.331,63394.3,0.014,63402.4,0.002,63394.0,0.227,63402.8,0.268,63393.6,0.063,63402.9,0.002,63393.5,0.002,63403.0,0.079,63392.7,0.066,63403.1,0.08,63392.4,0.126,63403.2,0.08,63392.1,0.218,63403.3,0.032,63392.0,0.18,63403.4,0.027,63391.6,0.148,63403.5,0.63
92,2024-05-07 01:11:46.173,63396.55,0.09999999999854481,63396.5,0.7,63396.6,2.629,63396.0,0.002,63397.1,0.023,63395.7,0.002,63397.4,1.5,63394.8,11.464,63398.0,0.162,63394.7,0.009,63398.1,0.4,63394.3,0.014,63399.0,0.002,63394.0,0.067,63399.2,0.4,63393.5,0.002,63400.0,0.162,63393.4,0.063,63400.6,0.14,63392.7,0.066,63400.8,0.029,63392.4,0.063,63401.1,0.002,63392.1,0.218,63401.2,0.002,63392.0,0.18,63401.4,0.015,63391.8,0.063,63402.0,0.331,63391.6,0.401,63402.4,0.002,63391.2,0.268,63402.9,0.255,63390.8,0.286,63403.0,0.072,63390.7,0.63,63403.1,0.08,63390.6,0.126,63403.2,0.08,63390.5,0.95,63403.3,0.039
93,2024-05-07 01:11:47.495,63396.55,0.09999999999854481,63396.5,0.912,63396.6,2.559,63396.0,0.002,63397.1,0.023,63395.9,0.057,63397.4,1.5,63395.7,0.002,63398.0,0.162,63395.0,0.063,63398.1,0.4,63394.8,11.464,63399.0,0.002,63394.7,0.009,63399.2,0.4,63394.3,0.014,63400.0,0.162,63394.0,0.067,63400.6,0.14,63393.5,0.002,63400.8,0.029,63393.4,0.063,63401.1,0.002,63392.7,0.066,63401.2,0.002,63392.4,0.063,63401.4,0.015,63392.1,0.218,63402.0,0.331,63392.0,0.18,63402.4,0.002,63391.8,0.063,63402.9,0.255,63391.6,0.401,63403.0,0.072,63391.2,0.268,63403.1,0.08,63390.8,0.286,63403.2,0.08,63390.7,0.63,63403.3,0.039
94,2024-05-07 01:11:48.801,63396.55,0.09999999999854481,63396.5,0.027,63396.6,4.194,63396.0,0.002,63397.1,0.023,63395.8,0.058,63398.0,0.162,63395.7,0.002,63398.1,0.4,63394.8,11.464,63399.0,0.002,63394.7,0.003,63399.2,0.4,63394.3,0.014,63399.8,0.017,63394.0,0.004,63399.9,0.025,63393.5,0.002,63400.0,0.162,63392.0,0.164,63400.6,0.171,63391.8,0.063,63400.8,0.029,63391.6,0.148,63401.1,0.002,63390.8,0.286,63401.2,0.002,63390.7,0.755,63401.4,0.015,63390.5,0.318,63401.9,0.953,63390.4,0.898,63402.0,0.331,63390.3,0.628,63402.4,0.002,63390.2,1.745,63402.8,0.983,63390.1,1.943,63402.9,0.255,63390.0,1.871,63403.0,0.089
95,2024-05-07 01:11:50.117,63380.55,0.09999999999854481,63380.5,0.388,63380.6,6.72,63380.1,0.494,63381.1,6.27,63380.0,0.257,63381.2,0.4,63379.5,0.002,63381.9,0.002,63379.4,0.002,63382.0,0.676,63378.3,0.226,63382.1,0.22,63378.2,0.535,63383.0,0.253,63378.0,0.021,63383.1,0.3,63377.8,0.002,63383.2,0.078,63377.7,0.004,63384.0,0.162,63376.8,0.007,63384.5,0.4,63376.5,0.004,63384.6,0.278,63376.4,0.002,63385.1,0.157,63376.0,0.006,63385.6,0.018,63375.8,0.065,63385.8,0.253,63375.4,0.005,63386.0,0.162,63375.1,0.006,63386.5,0.009,63374.7,0.395,63386.9,0.004,63374.5,0.002,63387.1,0.002,63374.4,0.03,63387.6,0.14
96,2024-05-07 01:11:51.423,63374.25,0.10000000000582077,63374.2,1.671,63374.3,3.192,63373.8,0.018,63374.4,0.012,63373.5,0.014,63375.3,0.002,63372.9,0.093,63375.8,0.772,63372.0,0.031,63375.9,0.4,63371.8,0.002,63376.0,0.162,63371.5,0.002,63376.1,1.578,63371.3,0.002,63376.2,0.002,63370.6,0.163,63377.1,0.146,63370.5,0.048,63377.8,0.026,63370.1,0.002,63377.9,0.002,63370.0,0.189,63378.0,0.164,63369.8,0.002,63378.1,0.017,63369.7,0.4,63378.5,0.14,63369.4,0.224,63379.5,0.012,63369.3,0.002,63379.6,0.253,63369.2,0.01,63379.7,0.006,63369.1,0.024,63380.0,0.162,63368.9,0.441,63380.1,0.218,63368.7,0.005,63380.7,0.112
97,2024-05-07 01:11:52.731,63374.25,0.10000000000582077,63374.2,0.575,63374.3,5.359,63373.8,0.012,63374.4,0.012,63373.5,0.014,63374.9,0.253,63372.0,0.031,63375.3,0.002,63371.8,0.002,63375.8,0.268,63371.5,0.002,63375.9,0.4,63371.3,0.002,63376.0,0.162,63371.0,0.023,63376.1,0.078,63370.6,0.042,63376.2,0.002,63370.5,0.048,63376.5,0.253,63370.1,0.002,63376.8,0.146,63370.0,0.029,63377.3,0.046,63369.8,0.002,63377.5,0.009,63369.4,0.065,63377.8,0.026,63369.3,0.002,63377.9,0.002,63369.2,0.405,63378.0,0.164,63368.9,0.042,63378.1,0.27,63368.7,0.433,63378.5,0.146,63368.6,0.932,63379.5,0.012,63368.4,0.067,63379.6,0.253
98,2024-05-07 01:11:54.034,63367.850000000006,0.09999999999854481,63367.8,0.264,63367.9,7.098,63367.5,0.002,63368.0,0.583,63367.3,0.048,63368.1,0.012,63367.2,0.008,63368.2,0.7,63367.1,0.026,63369.0,1.075,63366.6,0.002,63369.4,0.078,63366.4,0.012,63370.0,0.162,63366.0,0.047,63370.6,0.361,63365.9,0.052,63370.7,0.341,63365.7,0.039,63370.8,0.003,63365.6,0.034,63371.7,0.002,63365.0,0.004,63371.9,0.118,63364.8,0.375,63372.0,0.162,63364.6,0.063,63372.1,0.347,63364.5,0.548,63372.4,0.253,63364.1,0.048,63372.6,0.005,63364.0,0.481,63373.2,0.006,63363.6,0.063,63373.4,0.424,63363.5,0.006,63373.6,0.199,63363.3,0.946,63374.0,0.173
99,2024-05-07 01:11:55.344,63366.05,0.09999999999854481,63366.0,0.298,63366.1,8.068,63365.9,0.052,63366.3,0.045,63365.7,0.039,63366.4,0.317,63365.6,0.034,63366.7,0.4,63364.7,0.002,63367.1,0.009,63364.5,0.252,63367.2,1.49,63364.1,0.048,63367.4,0.32,63364.0,0.319,63367.5,0.002,63363.5,0.006,63368.0,0.162,63363.3,0.05,63369.0,0.304,63363.0,0.095,63369.4,0.078,63362.7,0.002,63370.0,0.164,63362.6,0.039,63370.6,0.009,63362.1,0.216,63370.7,0.481,63362.0,0.227,63370.9,0.046,63361.8,0.002,63371.2,0.002,63361.6,0.379,63371.7,0.048,63361.5,0.912,63371.9,0.118,63361.4,0.675,63372.0,0.162,63361.2,0.002,63372.1,0.341
100,2024-05-07 01:11:56.650,63363.350000000006,0.09999999999854481,63363.3,0.026,63363.4,13.059,63363.0,0.032,63363.6,0.4,63362.7,0.002,63364.0,0.652,63362.6,0.039,63364.1,0.443,63362.0,0.004,63364.2,0.804,63361.5,0.002,63365.0,0.015,63361.4,0.529,63365.8,0.03,63361.2,0.002,63365.9,0.109,63361.0,0.009,63366.0,0.162,63360.7,0.022,63366.1,0.091,63360.4,0.063,63366.4,0.299,63360.1,0.143,63367.0,0.253,63360.0,0.596,63367.2,0.064,63359.9,0.004,63367.3,0.002,63359.8,0.063,63367.4,0.308,63359.5,0.004,63367.5,0.002,63359.4,0.215,63367.6,0.302,63359.3,0.037,63367.7,0.017,63359.2,0.003,63367.9,0.105,63359.0,0.003,63368.0,0.164
101,2024-05-07 01:11:57.949,63361.45,0.09999999999854481,63361.4,0.45,63361.5,11.168,63361.2,0.002,63361.6,0.02,63361.0,0.009,63362.0,0.162,63360.7,0.024,63362.1,0.4,63360.0,0.596,63362.2,0.002,63359.9,0.002,63362.7,0.432,63359.5,0.004,63363.1,0.4,63359.3,0.035,63363.2,0.002,63359.2,0.003,63363.4,0.065,63359.0,0.003,63363.5,0.002,63358.7,0.027,63364.0,0.162,63358.5,0.004,63364.1,0.016,63358.3,0.095,63364.2,0.726,63358.2,0.002,63365.0,0.017,63358.0,0.178,63365.7,0.006,63357.8,0.011,63365.8,0.03,63357.2,0.063,63366.0,0.208,63357.1,0.007,63366.1,0.091,63357.0,0.074,63366.4,0.299,63356.6,0.063,63366.7,0.3
